speech,label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_9,mfcc_10,mfcc_12,mfcc_14,mfcc_15,mfcc_17,mfcc_19,mfcc_20,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,chroma_1,chroma_8,spectral_1,spectral_2,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6
../data\Sad_Male\ew_sad-2.wav,sad,-416.2149,141.52548,-7.7695155,34.994255,21.760675,-5.2383103,-3.0712237,2.8261406,-3.3741934,-1.581417,3.031019,0.5496292,3.3608708,2.6643393,-2.6959476,4.90458,-2.679858,-2.7568004,2.3629127,-0.92060417,1.680361,3.5254169,2.1613727,0.7805084,1.8100363,4.176779,2.5786386,4.5449967,2.5690765,8.011972,3.1301472,0.43322313,5.6972737,0.27605635,0.30725065,21.840991967182116,18.330828533367775,-0.012903178724352834,0.020139419695441654,0.03401550099671863,-0.05554625525191063,0.0005956204874697468,-0.046572757584659424
../data\Sad_Male\ew_sad-20.wav,sad,-422.1061,140.30487,-8.72715,22.021574,19.307678,-0.77931666,-1.1810277,3.464446,0.7935545,-4.624676,1.8153496,-0.6070673,3.3331168,6.243138,0.076733224,6.9564676,-1.1506299,-4.550259,0.6094409,-1.9542037,-0.9695101,1.0595957,1.2090323,1.2025914,3.8050547,9.207907,9.3043585,10.5883465,8.7609415,9.234603,4.9850087,-0.30662942,-0.13361458,0.22244002,0.57593775,21.937831391728363,16.59213825535208,0.05802885167224476,0.031197044451003325,0.062419809559489045,0.03942960983517304,0.011634167527221514,-0.015472750038261972
../data\Sad_Male\ew_sad-21.wav,sad,-432.7092,150.32199,-20.523354,33.573364,19.873201,-3.3002985,5.2800765,0.9432514,4.5720115,-3.6582718,6.9117584,2.2188344,0.9551566,6.877711,3.498169,7.533333,3.1031742,-2.633235,-0.77886635,-3.1703393,-0.32747862,1.6868178,1.9400057,1.6334122,2.270095,3.47005,0.18171604,3.6984274,3.4234784,7.7934055,6.083168,4.494416,7.3560143,0.26814285,0.39723414,21.375955667782264,16.04495547181184,0.05709057282451932,-0.01976281710496657,-0.038046745135001066,0.02233643903121007,0.007023905326507334,-0.03242419987563386
../data\Sad_Male\ew_sad-22.wav,sad,-409.3882,132.90012,-19.98726,27.501759,16.575315,-5.850782,2.8870926,-0.52468604,4.580796,-4.3322034,8.234352,3.6485653,4.4946313,7.1057777,1.6970868,8.015656,0.88585573,-2.2109756,0.24728358,-4.166775,-1.6180596,0.92846394,1.2582887,-0.007918857,-0.8082125,2.8632667,3.2502277,7.0188994,8.407242,8.248747,5.6566906,3.8482704,3.1905959,0.2976314,0.59625995,21.75835463574886,15.738891605713013,0.04216538670223794,0.06798747419626366,0.06941849781260626,-0.052347025117207874,0.0341923765353957,-0.02245183634012276
../data\Sad_Male\ew_sad-23.wav,sad,-442.84573,163.60585,-58.63741,42.655155,12.477233,-5.6921434,9.676741,10.520829,7.3150315,0.16291486,13.310376,4.797421,7.800294,8.343944,1.7896037,12.180871,-2.2660809,-3.6713257,4.347973,-1.7891148,-0.96558225,-0.54352105,2.9060593,0.50600237,-2.5950797,1.3452568,-0.8301741,4.8576837,0.3298791,5.3022056,2.443107,3.316986,4.775011,0.3592559,0.5496469,21.757392121096355,12.515894613983876,0.01172008589243756,0.02200657371443188,0.037660700471691864,-0.0287927150191675,-0.0043129932465817205,-0.01156493433410537
../data\Sad_Male\ew_sad-24.wav,sad,-376.1247,146.95364,-26.744822,29.983988,23.196917,-9.631298,0.88837165,-6.826801,-2.368869,-3.813656,4.218782,2.0187469,0.48753697,3.1986783,3.5531878,2.4634602,0.2377655,-2.0171945,-1.5447853,-3.9497447,1.4203799,2.2836118,-1.0854461,-1.6371988,-1.9302964,-0.628817,0.19215557,4.880698,6.788572,9.783273,8.92631,6.4530416,8.721981,0.27242157,0.45875746,21.960174617864688,17.923752335236696,0.05832639288255694,0.08099092139620376,0.04619272010340495,-0.03746634188724789,-0.005758883434052559,-0.026779456904612847
../data\Sad_Male\ew_sad-3.wav,sad,-368.6418,166.30128,-45.875504,39.82923,4.324704,3.21027,20.18525,-0.15467177,-2.1302576,7.314743,11.806633,7.4317546,7.5300965,2.1820662,2.4018683,-0.14805791,-4.7324924,0.8406143,2.659562,-0.8233475,1.9595635,-0.30643165,4.113913,0.560688,-2.9120061,2.8816116,-1.377705,-1.8345773,-5.778915,2.079911,-2.186465,-1.1332656,1.4845619,0.42353645,0.5002256,20.89712688473953,12.239811934433234,0.00012929113301078364,0.032451894593632534,0.04305152735819434,-0.08097212132566686,0.026520095619858537,-0.012786000580052458
../data\Sad_Male\ew_sad-4.wav,sad,-435.12222,164.56316,-47.551533,45.959072,2.4922209,-1.122087,18.620768,10.100562,7.0030293,3.129279,10.292272,8.3204,4.8302727,5.301779,0.72331226,6.629991,-5.0482864,-0.5146498,6.0180545,-1.113093,2.2487595,0.3913755,3.3366592,4.774601,-1.0937223,-0.028234629,-0.40144685,1.1585916,-3.0692768,4.806767,1.5820206,0.5722968,0.9603905,0.40567225,0.5711211,21.506903301823915,12.835579583939985,0.0006192260364549729,0.031893770138608044,0.012780757435527947,0.005764335816449471,0.021153750568357305,-0.000253935149413639
../data\Sad_Male\ew_sad-5.wav,sad,-393.8301,117.31453,-14.778029,33.00504,18.231682,-4.898971,-0.15493089,3.5681746,0.822822,-4.03743,9.551085,5.2240553,-0.06684805,5.3252544,-0.023351464,6.1360197,-3.416773,0.24730647,5.9463325,1.1835418,2.0222251,1.9029863,2.0463285,0.57363236,-1.191271,0.8945423,0.24762708,2.3189683,4.1259437,8.2229395,3.149121,2.106513,4.4260597,0.46646538,0.5769822,22.103369196332913,12.638005776676515,-0.011444747470366008,0.05705298849824932,0.042623189453647244,-0.015344982136783206,0.022739053371835946,-0.022999722851468268
../data\Sad_Male\ew_sad-6.wav,sad,-404.49786,142.01418,-16.561079,35.26933,19.178434,-0.953983,2.8647254,-2.2955878,-5.7998133,-2.9178772,8.13444,1.1352677,-0.66179013,1.9731966,-2.3105097,4.361305,-3.9272745,-1.8058995,2.8201323,-3.6961255,0.14593633,1.5003989,-1.5063015,-0.82304275,1.7815787,5.8509355,7.9229727,10.660275,9.289954,10.737864,4.75951,3.6476197,5.252488,0.3582701,0.5432591,22.426730104392398,15.719671350889064,0.025085596985661547,0.020425424284341114,-0.013720310651007895,0.006706772113425148,0.011178308844804983,0.008097350935309498
../data\Sad_Male\ew_sad-7.wav,sad,-422.48654,116.410484,12.837714,21.129929,9.057919,-2.4835558,2.5469103,-4.61296,-4.8694324,-1.5282216,5.431008,4.127121,-3.1363842,2.1899207,-0.8913317,4.277709,-0.7732344,2.5042367,13.101213,11.011651,11.273986,14.524439,8.5859785,2.437315,1.6260107,1.0276744,0.16692317,0.04023373,-0.17050216,2.8018231,-0.087743394,-1.4258424,1.5330316,0.5992603,0.4814806,22.881909610335487,14.627906013517574,-0.011179619671713529,-0.001235271130884417,0.024125892216235796,0.01937017245519926,0.018196415057334565,-0.019916583136903285
../data\Sad_Male\ew_sad-8.wav,sad,-394.11478,145.73013,-14.621709,29.055977,17.836054,-2.006306,-0.7359376,-6.6231914,-5.2795753,-9.470696,10.267112,4.025757,-1.7578406,4.733272,-1.9883465,4.9346766,-2.060371,1.1720295,5.974969,2.7616138,8.736223,9.23439,9.352832,9.067855,6.0857973,7.421815,3.1152992,1.4581485,1.2969148,4.181797,0.7476861,-0.94719726,0.39665657,0.2888885,0.38564342,21.835963095130264,16.4299379528148,-0.005734870509074957,0.01982795774694462,-0.02490564935982991,-0.08943581814485373,0.022748674438246925,-0.007246310067852352
../data\Sad_Male\ew_sad-9.wav,sad,-407.79834,144.62773,-38.46978,34.88708,14.46488,-2.2965348,-0.6868751,4.1472807,1.918847,-2.664377,13.957023,7.2393126,-1.0956495,7.8772197,-0.9019899,7.873008,-4.5809155,2.338559,8.856178,2.641626,8.59398,7.9865856,7.0490975,4.0360775,-0.6312185,3.1996439,1.402576,0.00036914533,1.0193087,2.9048002,-0.8368324,1.8961335,1.1937083,0.46462333,0.44129887,22.115864530477214,14.656104194909927,-0.009055644537377661,0.0345442837574025,0.06316418760171563,-0.009672757462357297,0.00125063997495003,-0.015606052881425758
../data\Sad_Male\ml_sad-01.wav,sad,-453.98685,93.01573,-4.5637884,11.35668,5.283496,3.0355384,3.7126846,-0.4921686,3.5320754,2.9202712,1.5936925,0.5725565,-2.7977138,-3.4466426,0.45853838,1.6800311,-4.0889635,0.80084276,-0.9091768,0.38519874,-3.4546742,1.6979853,-2.6291962,0.97110724,-3.4539123,1.2495016,-1.4796557,0.52886117,0.82248235,-2.9367359,1.0136092,-2.034011,0.17201844,0.62876403,0.6327492,12.734295996756417,10.989406312662101,0.02908312933423828,0.014942052414954754,0.012948401946279914,-0.02879030367751698,0.0035792595099676506,-0.014306873898021839
../data\Sad_Male\ml_sad-02.wav,sad,-455.73718,93.724815,5.4456563,26.44005,5.360219,-3.5141943,1.7847046,-2.3832314,0.87938046,0.35702714,2.967344,-0.9167852,-2.0912828,-1.9549234,0.10709066,-1.1078842,-6.3978,0.014060138,-4.379279,-1.9474609,-4.149169,0.7915844,-5.60392,-0.40136218,-3.9582188,1.4433048,-2.1725724,-1.4279369,0.93246716,-3.402764,1.4199492,-2.2739155,0.09993411,0.490558,0.52549136,14.506793860250365,11.368345310877604,0.0029016960621517235,-0.025796390158518506,-0.02165099268313548,-0.07650422917076374,-0.00820613174160427,0.00978727607392053
../data\Sad_Male\ml_sad-03.wav,sad,-479.60394,93.913864,6.6996074,22.88344,3.6392198,1.3940092,3.16401,-4.08381,0.8403985,0.82125854,0.5098075,-2.9040716,-3.806147,-3.0659025,0.15445498,-1.0062416,-4.776659,0.65140057,-2.8893306,-0.92281693,-3.9898396,1.2348002,-3.9067626,-0.117551655,-3.0348537,1.0368768,-1.7166438,0.13649723,0.6418854,-2.2453773,1.1152153,-1.8881397,0.81286424,0.47790378,0.42974418,13.559485609092922,11.46379720254698,-0.02281228387124653,0.006061302915285529,0.039303443935196164,-0.03156797883860885,0.016251238194010385,-0.00535847128893444
../data\Sad_Male\ml_sad-04.wav,sad,-444.92728,108.88145,3.387183,23.818523,11.014311,-0.18177778,-1.3266624,-3.5699177,-1.2015343,1.1134139,1.2344017,-2.0282474,-5.257815,-4.237944,0.77244025,-0.300042,-6.383901,-1.0928798,-4.601336,-1.861297,-5.186009,0.4762844,-5.4884577,-1.1948577,-3.593222,1.3156264,-2.583367,-1.194216,0.7079554,-2.0577857,1.3646095,-2.11408,-0.45163342,0.3190118,0.68850046,15.040942577357804,13.355264134365544,0.0008626241551797903,0.004804446961420419,0.08077088187941682,-0.030172112726552278,0.015737262996164885,-0.0025712250649708546
../data\Sad_Male\ml_sad-05.wav,sad,-458.92117,82.76372,4.5001397,21.72151,-0.09993591,1.7184674,1.8372655,-1.7317655,1.3390766,2.846985,2.028124,-2.4187675,-3.7990854,-3.0647514,0.9068198,0.5614812,-4.563194,0.9130105,-3.3024704,0.6224484,-2.589249,2.5100465,-2.1782858,2.4894192,-2.1162477,3.2744322,-0.48043373,-0.24536411,2.0498483,-1.3216101,1.5266974,-2.130621,0.5315303,0.3930636,0.44217414,12.780235839019948,13.374977924828062,0.03755843448045935,0.0038800709646865136,-0.03626279426305236,0.009312056368157628,0.011390198758820755,-0.009052465365227235
../data\Sad_Male\ml_sad-06.wav,sad,-435.76706,87.83707,0.858667,19.820332,11.128234,-5.10014,2.3959525,-1.9627233,0.337041,2.763832,1.58644,-1.4442267,-4.3837214,-2.9371886,2.0784178,1.1725386,-3.3729935,0.5257882,-2.2503855,-0.40028068,-2.3829021,2.0710669,-3.6150343,0.75956964,-2.2244523,1.1807812,-2.1123579,-0.8217067,0.04318575,-3.370661,0.9515374,-2.9644654,-1.0343512,0.5407868,0.5907856,12.854917390414345,12.059509504502875,-0.028439148158395176,0.019030495944086113,-0.0061467959420742554,-0.007195808588690956,-0.007153397397406436,-0.001145618492449301
../data\Sad_Male\ml_sad-07.wav,sad,-446.18286,89.38655,-5.6758866,19.310818,8.7389345,-4.907776,4.2536592,-1.3107003,-2.1669126,4.733005,0.9307576,0.45841146,-2.4370391,-2.9256926,1.7471638,1.7522687,-1.4842588,-0.40809622,-3.0898855,0.29311258,-3.4751709,1.5250778,-3.8837755,0.43295005,-2.6937485,1.5001559,-2.414107,0.30057102,1.6445956,-2.5219204,0.7984981,-2.7146237,-0.17267996,0.496797,0.6480419,13.641830063719814,11.895056707422409,-0.029379833276628884,-0.022811082719738942,-0.026032004419497757,-0.04709666076306198,0.00012837885010543687,0.013460586273599723
../data\Sad_Male\ml_sad-08.wav,sad,-441.86392,103.96926,1.4734737,19.185905,7.4453483,-2.4023986,0.901811,-5.711832,-2.7088547,3.5112998,0.46476468,-1.0328282,-2.2503948,-4.019716,0.40154812,-1.6048021,-3.4508371,-1.7933049,-2.3034508,-1.2030191,-2.872904,1.0112469,-4.5420794,-0.46717548,-2.9381974,1.151818,-2.1011767,-1.4261699,-0.30311432,-3.4998057,0.5857849,-2.9643724,-1.5695932,0.5299847,0.5262161,14.635160915997517,12.180938257575635,-0.030931778690888853,-0.03200480649688776,-0.08020995776359102,-0.047040729814361665,0.013178868239018935,-0.0005366416572002989
../data\Sad_Male\ml_sad-09.wav,sad,-431.2616,102.846725,-2.9053276,13.561251,-1.5267977,-1.2484627,4.9963517,-1.381581,-1.4813629,4.4247437,0.32443637,0.12074199,-2.412712,-3.4990387,-1.4292297,0.8539276,-3.7417881,-1.3732917,-1.6372991,-2.2331097,-4.658058,2.1696866,-4.4531336,-0.05053051,-2.8526747,0.655933,-2.6746624,-0.78909725,1.6282842,-3.5340505,1.0422623,-2.482266,-0.6702272,0.57617146,0.5554828,13.808546749228249,11.621017428975547,-0.018514815044590013,0.0017755469937601534,-0.02873214921666312,-0.019246488049148545,-0.009821587505177752,-0.007813055399343884
../data\Sad_Male\ml_sad-10.wav,sad,-421.18973,104.21285,5.2463675,21.328918,11.245697,-5.162476,3.5980854,-2.2864056,-3.2624748,2.2605197,-1.0436467,1.2447119,-3.5665462,-3.156531,0.684637,-0.3305224,-2.8031569,-1.7990856,-2.8525183,-1.3478884,-4.576788,1.8903842,-4.498756,-0.060428664,-3.046269,1.4277654,-2.0803988,-0.40963185,0.95980394,-3.151963,0.61313045,-1.7905319,-1.4412293,0.50514275,0.51094645,14.327561869585795,12.13014737968342,-0.002162787746622033,-0.006349677810088614,-0.05086791161447796,0.0029789203425510365,-0.019927600388347125,0.015350989602204117
../data\Sad_Male\ml_sad-11.wav,sad,-448.94403,100.33107,-1.2143459,14.637457,10.425458,-0.35159513,2.05781,-2.3762672,-0.4791614,3.8812444,2.177873,-1.5389211,-3.0456815,-4.270292,0.6264849,-1.1661036,-2.8953197,0.1595396,-5.2882233,-2.2503188,-2.8882945,0.5325986,-4.197842,-0.4101073,-3.1917036,0.67432696,-3.5706227,-2.2103617,0.43798617,-2.4804976,2.0387447,-3.723783,-0.50853086,0.54043704,0.5244432,14.028204823777141,12.424124671914198,-0.020929776554869415,-0.008672729196487115,0.07825499499294554,-0.006314824792085937,-0.005374781546423011,-0.010313600060058964
../data\Sad_Male\ml_sad-12.wav,sad,-456.0979,99.67535,0.61718553,20.38027,6.2545934,1.1213895,4.005675,0.102240786,1.9410887,3.8601882,2.7579424,1.1246396,-2.8778117,-2.731867,0.8071944,1.2036885,-3.095788,-0.7252204,-3.0823834,-0.40501025,-4.217825,1.2564219,-3.6355484,-0.36083657,-2.5169542,1.1368003,-2.8841958,-0.96689326,0.2928269,-2.992435,0.76452214,-3.2082732,-0.38074014,0.57211185,0.62861127,13.557829307958425,11.070750653115791,0.024531386455733155,-0.006692568371238408,0.006019578839438052,-0.07213274674143397,0.004259534757138416,0.006343838137885011
../data\Sad_Male\ml_sad-13.wav,sad,-468.5002,90.10278,-3.547966,14.91453,3.1024456,2.857132,4.8297935,-1.4829993,1.6552082,4.214,1.7426641,-0.061702933,-3.977957,-3.1322012,3.1877723,1.5882374,-2.3198946,-0.3349071,-2.0220442,-0.40964392,-4.0384607,1.9076892,-3.4691672,-0.112083495,-2.0628314,1.305052,-1.5625173,0.41033813,0.6974178,-2.860851,0.5576266,-2.9168918,-0.34765238,0.54816324,0.62042695,13.11741838588799,11.023784545843593,0.007409803111410877,0.016794660466375014,0.0005884677657609478,-0.04596125440591107,0.0017495577216381773,-0.006092822810877839
../data\Sad_Male\ml_sad-14.wav,sad,-463.50363,94.710335,-3.2737114,22.176075,6.9207716,-1.4887325,0.5999968,-3.7912636,2.2604868,3.789512,1.1462389,0.7445116,-5.2918487,-2.8054054,0.4986083,-0.7504224,-2.78361,-0.9037814,-2.1154828,-0.5285304,-2.927454,1.4441652,-2.8855948,0.43808323,-1.4893517,1.8156259,-2.7387602,0.24274069,0.6656698,-2.471699,1.3282566,-2.9100065,-0.173374,0.57747597,0.5549098,14.39275805379652,11.967810932952313,0.023143118296550465,-0.010355227933336457,0.0003733274467078933,0.0033729002648669112,-0.009526270828750901,-0.01494628850182669
../data\Sad_Male\ml_sad-15.wav,sad,-476.58463,83.036476,3.6803913,21.123169,7.3136144,3.3847027,2.376914,-1.1758736,2.471235,3.201875,2.505005,-0.29061562,-2.8574917,-2.1256008,2.1312158,1.7319845,-2.9001372,-0.19032186,-2.4590812,-0.50860155,-2.637855,1.9361173,-2.532288,1.205911,-2.1142607,1.2554758,-1.4229467,0.20770438,1.3310413,-1.8197315,1.1674882,-2.7612066,-0.25848493,0.58235127,0.65050393,13.509325395193375,11.538549677156514,0.028919706370316905,-0.001669276419154391,0.023132899963256334,-0.05397023453096493,-0.0018220954885894804,-0.0045642931611414575
../data\Sad_Male\ml_sad-16.wav,sad,-490.42697,93.58242,2.3032084,16.554024,0.8413551,2.9179945,0.94803864,0.42990708,3.2633433,3.0308414,3.6320114,0.16108017,-2.786087,-3.3135045,2.1316917,1.2799909,-2.200777,0.058181822,-1.992042,0.8364443,-4.14957,1.9243625,-2.2932487,0.9165978,-2.2301238,2.0161586,-1.6000514,-0.4238252,0.91979927,-2.2214148,1.2498263,-2.5826037,0.31696528,0.60078955,0.63218975,12.186037120861668,10.678236193318064,0.03069970000973029,0.006515039223570103,-0.015961269350817747,-0.05263517047988959,-0.01195618217899209,-0.002378014322780654
../data\Sad_Male\ml_sad-17.wav,sad,-417.58493,83.496735,4.3746953,14.398505,4.8895006,-4.913063,-0.46491972,1.0260757,6.228836,5.256057,3.817189,-0.07017341,-5.0497417,-2.7048223,1.950507,0.77605367,-4.845076,0.222984,-2.3274612,-0.46352804,-3.8457775,1.0972631,-4.6894884,-0.30002007,-3.229358,1.3563671,-2.6471872,-0.6278258,1.1337533,-1.4779459,0.3275268,-2.2613575,-0.35531446,0.5085591,0.6098729,13.513484049891261,11.843144418259222,-0.013082873212106945,-0.016045561111910148,-0.03131077666008941,-0.07553724534159871,-0.004560538175967165,0.018000351070144895
../data\Sad_Male\ml_sad-18.wav,sad,-452.89056,102.91775,6.613966,27.53817,13.481889,0.15260173,-4.285704,-4.343997,0.48701373,-2.207184,-2.284639,-1.7335745,-3.780756,-1.7691871,-0.6419013,-0.96909016,-4.8573503,-0.8005349,-4.0246024,-0.70911473,-4.1583796,-0.067180224,-4.619351,1.0192349,-2.9943538,1.1331177,-2.720973,-0.44688928,-0.15367855,-3.7138085,-0.5257349,-3.892148,0.049160134,0.51194876,0.5517086,15.225784795865602,11.832789189430509,0.04805325534641681,-0.002768550630671527,-0.04694896245088749,-0.0035415966238865415,0.001899171909936314,0.006333057675112702
../data\Sad_Male\ml_sad-19.wav,sad,-435.15198,94.46408,-2.9855,12.774658,-1.1451411,-2.7370427,-2.7299411,1.8640406,3.6421127,1.4234037,4.2818437,-0.4656816,-4.077419,-2.17204,2.1851084,0.33808646,-3.4497676,-0.95376766,-3.0028934,1.8754221,-3.9253285,1.1612293,-2.7795455,1.5056714,-3.2642305,2.3399303,-2.26238,0.2022132,2.244129,-3.0424795,0.1659835,-2.8323288,1.3165339,0.5295325,0.66575277,13.651587184593271,10.720137120462285,-0.005197727557001004,0.011557155831945064,-0.05540638113078426,-0.04832856223220061,-0.012033455514485678,-8.938135683167322e-05
../data\Sad_Male\ml_sad-20.wav,sad,-426.1612,100.76541,-13.825627,9.376579,4.0081453,-0.6737158,0.36055696,5.3180556,-1.9692254,6.0156093,2.7660615,-1.7151049,-4.2366176,-5.2587795,3.59646,0.98100644,-2.5294771,-0.14067489,-2.6403732,1.3123015,-4.3714423,1.5510257,-2.0967278,1.4437728,-2.8675585,1.4561527,-1.0285163,0.5292434,1.5624422,-1.7920294,-0.39708108,-2.218142,1.269904,0.5798387,0.5579758,13.67994287984181,11.20511216317559,0.005254316277124331,-0.005564341446134699,-0.017594891931953155,-0.055194270438174375,-0.004657058765478896,0.0024972156053636565
../data\Sad_Male\ml_sad-21.wav,sad,-423.67108,86.26025,7.040034,19.949429,14.519144,-7.9115596,-2.939839,-3.9585006,5.859273,1.6886996,0.9622974,-0.03352379,-0.13658525,-1.5720867,1.4888911,3.9933004,-3.924818,-0.28439963,-2.6192284,-1.2805859,-2.8566897,1.654205,-1.5247761,0.7642544,-2.4561617,1.1720232,-1.502499,1.6829183,-0.11126905,-2.089071,0.11509767,-3.0723364,0.35755804,0.47258225,0.5629579,15.892222978093955,12.707162316427407,0.02268518398742472,0.00972608905205523,0.03846076824541687,-0.04065068370405777,0.010089288356420489,-0.0016013099791898327
../data\Sad_Male\ml_sad-22.wav,sad,-448.56766,74.96579,-3.7891138,28.289324,3.7348049,3.7636645,0.9536663,-3.5091872,2.9163165,3.3007553,1.3609442,-3.4248908,-1.7596987,-2.0085802,1.2117299,1.7855849,-4.13719,2.7725682,-3.0613797,-2.6677866,-3.7224848,2.5001583,-3.349631,-0.073856,-2.292982,1.0110978,-0.61141527,-0.5628608,-0.648155,-2.3960156,0.348003,-1.3865712,0.68520963,0.44159538,0.6799853,14.210070684866997,12.17860238200123,0.023286024488519866,0.012142880750405505,0.05874264334591098,-0.0005418190505743113,0.0031144055400883796,-0.0010729167246234812
../data\Sad_Male\ml_sad-23.wav,sad,-461.95822,88.47086,7.4849052,13.326995,6.2275743,2.2475088,-6.3868985,-10.220934,-1.1180851,-0.025390994,-0.4500131,2.0402389,-4.8350134,-1.9519645,0.65875703,1.203313,-2.881528,-0.88989276,-2.9979842,1.0611155,-2.6521678,0.44862726,-1.5827943,1.0947236,-4.3845186,0.75381017,-1.1077998,1.523625,0.9050628,-1.1068413,4.4584565,0.5007139,2.1553874,0.5986202,0.5559347,16.142582289999492,13.142452735224428,0.003160997613493349,0.005064235366667434,0.00274971348494906,-0.039435136785502346,0.0010066076039589435,-0.0013233422068878544
../data\Sad_Male\ml_sad-24.wav,sad,-472.9229,112.09061,11.850913,15.007524,-1.406072,-4.214432,-5.775667,-7.0308075,1.2067299,0.49647382,2.9550266,-1.4342538,-5.520407,-2.474701,0.61380446,0.22458701,-4.533438,-1.0641099,-3.1505404,0.5512937,-4.4015975,0.8796037,-2.8942823,-0.5423472,-4.2687416,1.2632139,-2.2912414,-0.45955816,-0.27045602,-3.2597299,1.0096538,-3.8724444,-0.063870296,0.661652,0.5439225,15.726399979290688,13.205505919769589,0.012736231955944463,0.047600341801430524,0.05110456899342198,0.10586138587031091,0.00016242907126730267,0.009781462241819257
